Purch.doc.,Item,POrg,PGr,Plnt,Short text,Estimated consignment currency,Vendor,Name 1,Type,Created by,Released By,Order quantity,OUn,Net price,Per,Net order value,Curr.,Value in USD,Deliv.date,Created on,Change dt.,Release Date
4501606579,00010,5036,004,ID01,"Telkom-Astinet-Internet, (period Jan-20)",IDR,1047338,PT. Telkom Kandatel Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"7,430,426.00",1,"7,430,426.00",IDR,524.82,01/29/2020,01/13/2020,01/13/2020,07/17/2020
4501606579,00020,5036,004,ID01,"Telkom-Astinet-Internet, (period Feb-20)",IDR,1047338,PT. Telkom Kandatel Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"7,163,784.00",1,"7,163,784.00",IDR,505.99,02/28/2020,01/13/2020,02/13/2020,07/17/2020
4501606579,00030,5036,004,ID01,"Telkom-Astinet-Internet, (period Mar-20)",IDR,1047338,PT. Telkom Kandatel Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"6,257,177.00",1,"6,257,177.00",IDR,441.95,03/27/2020,01/13/2020,03/17/2020,07/17/2020
4501606579,00040,5036,004,ID01,"Telkom-Astinet-Internet, (period Apr-20)",IDR,1047338,PT. Telkom Kandatel Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"5,898,682.00",1,"5,898,682.00",IDR,416.63,04/28/2020,01/13/2020,04/08/2020,07/17/2020
4501606579,00050,5036,004,ID01,"Telkom-Astinet-Internet, (period May-20)",IDR,1047338,PT. Telkom Kandatel Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"6,352,980.00",1,"6,352,980.00",IDR,448.72,05/28/2020,01/13/2020,05/11/2020,07/17/2020
4501606579,00060,5036,004,ID01,"Telkom-Astinet-Internet, (period Jun-20)",IDR,1047338,PT. Telkom Kandatel Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"4,464,850.00",1,"4,464,850.00",IDR,315.36,06/26/2020,01/13/2020,06/17/2020,07/17/2020
4501606579,00070,5036,004,ID01,"Telkom-Astinet-Internet, (period Jul-20)",IDR,1047338,PT. Telkom Kandatel Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"7,346,527.00",1,"7,346,527.00",IDR,518.90,07/30/2020,01/13/2020,07/17/2020,07/17/2020
4501606579,00080,5036,004,ID01,"Telkom-Astinet-Internet, (period Aug-20)",IDR,1047338,PT. Telkom Kandatel Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"5,621,666.00",1,"5,621,666.00",IDR,397.07,08/28/2020,01/13/2020,08/13/2020,07/17/2020
4501606579,00090,5036,004,ID01,"Telkom-Astinet-Internet, (period Sep-20)",IDR,1047338,PT. Telkom Kandatel Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"5,120,614.00",1,"5,120,614.00",IDR,361.68,09/29/2020,01/13/2020,09/10/2020,07/17/2020
4501606579,00100,5036,004,ID01,"Telkom-Astinet-Internet, (period Oct-20)",IDR,1047338,PT. Telkom Kandatel Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"5,650,738.00",1,"5,650,738.00",IDR,399.12,10/29/2020,01/13/2020,10/14/2020,07/17/2020
4501606579,00110,5036,004,ID01,"Telkom-Astinet-Internet, (period Nov-20)",IDR,1047338,PT. Telkom Kandatel Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"5,158,585.00",1,"5,158,585.00",IDR,364.36,11/27/2020,01/13/2020,11/11/2020,07/17/2020
4501606579,00120,5036,004,ID01,"Telkom-Astinet-Internet, (period Des-20)",IDR,1047338,PT. Telkom Kandatel Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"8,000,000.00",1,"8,000,000.00",IDR,565.05,12/23/2020,01/13/2020,01/15/2020,07/17/2020
4501608888,00010,5036,004,ID01,IN#Astragraphia Xerox Rent (Jan-2020),IDR,1047510,PT. Astra Graphia Tbk,NB,NOSILMAN,GENATHANAEL,1.000,MON,"7,987,400.00",1,"7,987,400.00",IDR,564.16,01/31/2020,01/28/2020,01/28/2020,07/28/2020
4501608888,00020,5036,004,ID01,IN#Astragraphia Xerox Rent (Feb-2020),IDR,1047510,PT. Astra Graphia Tbk,NB,NOSILMAN,GENATHANAEL,1.000,MON,"7,344,100.00",1,"7,344,100.00",IDR,518.72,02/27/2020,01/28/2020,02/27/2020,07/28/2020
4501608888,00030,5036,004,ID01,IN#Astragraphia Xerox Rent (Mar-2020),IDR,1047510,PT. Astra Graphia Tbk,NB,NOSILMAN,GENATHANAEL,1.000,MON,"6,727,200.00",1,"6,727,200.00",IDR,475.15,03/30/2020,01/28/2020,04/08/2020,07/28/2020
4501608888,00040,5036,004,ID01,IN#Astragraphia Xerox Rent (Apr-2020),IDR,1047510,PT. Astra Graphia Tbk,NB,NOSILMAN,GENATHANAEL,1.000,MON,"6,005,000.00",1,"6,005,000.00",IDR,424.14,04/27/2020,01/28/2020,05/28/2020,07/28/2020
4501608888,00050,5036,004,ID01,IN#Astragraphia Xerox Rent (May-2020),IDR,1047510,PT. Astra Graphia Tbk,NB,NOSILMAN,GENATHANAEL,1.000,MON,"6,020,000.00",1,"6,020,000.00",IDR,425.20,05/28/2020,01/28/2020,06/01/2020,07/28/2020
4501608888,00060,5036,004,ID01,IN#Astragraphia Xerox Rent (Jun-2020),IDR,1047510,PT. Astra Graphia Tbk,NB,NOSILMAN,GENATHANAEL,1.000,MON,"5,784,500.00",1,"5,784,500.00",IDR,408.57,06/26/2020,01/28/2020,06/24/2020,07/28/2020
4501608888,00070,5036,004,ID01,IN#Astragraphia Xerox Rent (Jul-2020),IDR,1047510,PT. Astra Graphia Tbk,NB,NOSILMAN,GENATHANAEL,1.000,MON,"6,398,000.00",1,"6,398,000.00",IDR,451.90,07/29/2020,01/28/2020,07/28/2020,07/28/2020
4501608888,00080,5036,004,ID01,IN#Astragraphia Xerox Rent (Aug-2020),IDR,1047510,PT. Astra Graphia Tbk,NB,NOSILMAN,GENATHANAEL,1.000,MON,"7,477,900.00",1,"7,477,900.00",IDR,528.17,08/28/2020,01/28/2020,08/30/2020,07/28/2020
4501608888,00090,5036,004,ID01,IN#Astragraphia Xerox Rent (Sep-2020),IDR,1047510,PT. Astra Graphia Tbk,NB,NOSILMAN,GENATHANAEL,1.000,MON,"6,702,400.00",1,"6,702,400.00",IDR,473.40,09/25/2020,01/28/2020,09/22/2020,07/28/2020
4501608888,00100,5036,004,ID01,IN#Astragraphia Xerox Rent (Oct-2020),IDR,1047510,PT. Astra Graphia Tbk,NB,NOSILMAN,GENATHANAEL,1.000,MON,"7,419,000.00",1,"7,419,000.00",IDR,524.01,10/29/2020,01/28/2020,10/27/2020,07/28/2020
4501608888,00110,5036,004,ID01,IN#Astragraphia Xerox Rent (Nov-2020),IDR,1047510,PT. Astra Graphia Tbk,NB,NOSILMAN,GENATHANAEL,1.000,MON,"7,933,800.00",1,"7,933,800.00",IDR,560.38,11/27/2020,01/28/2020,12/01/2020,07/28/2020
4501608888,00120,5036,004,ID01,IN#Astragraphia Xerox Rent (Des-2020),IDR,1047510,PT. Astra Graphia Tbk,NB,NOSILMAN,GENATHANAEL,1.000,MON,"5,000.00",1,"5,000.00",IDR,0.35,12/23/2020,01/28/2020,06/01/2020,07/28/2020
4501609303,00010,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Jun-2020)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,1.000,UN,"7,800,000.00",1,"7,800,000.00",IDR,550.93,02/24/2020,01/30/2020,07/03/2020,07/12/2020
4501609303,00020,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Jul-2020)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"6,375,000.00",1,"12,750,000.00",IDR,900.55,02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00030,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Agus-2020)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00040,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Sept-2020)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00050,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Okt-2020)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00060,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Nov-2020)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00070,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Des-2020)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00080,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Jan-2021)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00090,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Feb-2021)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00100,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Mar-2021)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00110,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Apr-2021)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00120,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Mei-2021)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00130,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Jun-2021)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00140,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Jul-2021)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00150,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Agus-2021)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00160,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Sep-2021)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00170,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Okt-2021)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00180,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Nov-2021)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00190,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Des-2021)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00200,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Jan-2022)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00210,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Feb-2022)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00220,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Mar-2022)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00230,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Apr-2022)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609303,00240,5036,004,ID01,"New forklift kap 3 mt/ 4,3m (Mei-2022)",IDR,1130407,PT. Sarana Mitra Luas,NB,NOSILMAN,GENATHANAEL,2.000,UN,"8,500,000.00",1,"17,000,000.00",IDR,"1,200.73",02/24/2020,01/30/2020,07/10/2020,07/12/2020
4501609980,00010,5036,004,ID01,IN# Consumption water deep well Jan 2020,IDR,1047114,Dinas Pendapatan Cikarang,NB,NOSILMAN,GENATHANAEL,1.000,MON,"8,199,422.00",1,"8,199,422.00",IDR,579.14,03/30/2020,02/06/2020,03/18/2020,08/27/2020
4501609980,00020,5036,004,ID01,IN# Consumption water deep well Feb 2020,IDR,1047114,Dinas Pendapatan Cikarang,NB,NOSILMAN,GENATHANAEL,1.000,MON,"3,750,434.00",1,"3,750,434.00",IDR,264.90,04/20/2020,02/06/2020,04/19/2020,08/27/2020
4501609980,00030,5036,004,ID01,IN# Consumption water deep well Mar 2020,IDR,1047114,Dinas Pendapatan Cikarang,NB,NOSILMAN,GENATHANAEL,1.000,MON,"8,987,188.00",1,"8,987,188.00",IDR,634.78,03/30/2020,02/06/2020,05/26/2020,08/27/2020
4501609980,00040,5036,004,ID01,IN# Consumption water deep well Apr 2020,IDR,1047114,Dinas Pendapatan Cikarang,NB,NOSILMAN,GENATHANAEL,1.000,MON,"3,735,600.00",1,"3,735,600.00",IDR,263.85,04/29/2020,02/06/2020,08/27/2020,08/27/2020
4501609980,00050,5036,004,ID01,IN# Consumption water deep well May 2020,IDR,1047114,Dinas Pendapatan Cikarang,NB,NOSILMAN,GENATHANAEL,1.000,MON,"724,024.00",1,"724,024.00",IDR,51.14,05/29/2020,02/06/2020,09/17/2020,08/27/2020
4501609980,00060,5036,004,ID01,IN# Consumption water deep well Jun 2020,IDR,1047114,Dinas Pendapatan Cikarang,NB,NOSILMAN,GENATHANAEL,1.000,MON,"2,193,184.00",1,"2,193,184.00",IDR,154.91,06/29/2020,02/06/2020,08/27/2020,08/27/2020
4501609980,00070,5036,004,ID01,IN# Consumption water deep well Jul 2020,IDR,1047114,Dinas Pendapatan Cikarang,NB,NOSILMAN,GENATHANAEL,1.000,MON,"4,308,948.00",1,"4,308,948.00",IDR,304.35,07/31/2020,02/06/2020,09/17/2020,08/27/2020
4501609980,00080,5036,004,ID01,IN# Consumption water deep well Aug 2020,IDR,1047114,Dinas Pendapatan Cikarang,NB,NOSILMAN,GENATHANAEL,1.000,MON,"3,470,320.00",1,"3,470,320.00",IDR,245.11,08/31/2020,02/06/2020,11/17/2020,08/27/2020
4501609980,00090,5036,004,ID01,IN# Consumption water deep well Sep 2020,IDR,1047114,Dinas Pendapatan Cikarang,NB,NOSILMAN,GENATHANAEL,1.000,MON,"2,000,000.00",1,"2,000,000.00",IDR,141.26,09/28/2020,02/06/2020,02/12/2020,08/27/2020
4501609980,00100,5036,004,ID01,IN# Consumption water deep well Oct 2020,IDR,1047114,Dinas Pendapatan Cikarang,NB,NOSILMAN,GENATHANAEL,1.000,MON,"2,000,000.00",1,"2,000,000.00",IDR,141.26,10/31/2020,02/06/2020,02/12/2020,08/27/2020
4501609980,00110,5036,004,ID01,IN# Consumption water deep well Nov 2020,IDR,1047114,Dinas Pendapatan Cikarang,NB,NOSILMAN,GENATHANAEL,1.000,MON,"2,000,000.00",1,"2,000,000.00",IDR,141.26,11/30/2020,02/06/2020,02/12/2020,08/27/2020
4501609980,00120,5036,004,ID01,IN# Consumption water deep well Des 2020,IDR,1047114,Dinas Pendapatan Cikarang,NB,NOSILMAN,GENATHANAEL,1.000,MON,"2,000,000.00",1,"2,000,000.00",IDR,141.26,12/31/2020,02/06/2020,02/12/2020,08/27/2020
4501609787,00010,5036,004,ID01,IN# Consumption  PDAM Jan 2020,IDR,1047099,PDAM Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"7,766,596.00",1,"7,766,596.00",IDR,548.57,01/31/2020,02/05/2020,02/05/2020,08/07/2020
4501609787,00020,5036,004,ID01,IN# Consumption  PDAM Feb 2020,IDR,1047099,PDAM Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"12,963,700.00",1,"12,963,700.00",IDR,915.64,02/27/2020,02/05/2020,03/03/2020,08/07/2020
4501609787,00030,5036,004,ID01,IN# Consumption  PDAM Mar 2020,IDR,1047099,PDAM Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"6,951,364.00",1,"6,951,364.00",IDR,490.98,03/28/2020,02/05/2020,04/05/2020,08/07/2020
4501609787,00040,5036,004,ID01,IN# Consumption  PDAM Apr 2020,IDR,1047099,PDAM Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"6,934,380.00",1,"6,934,380.00",IDR,489.79,04/30/2020,02/05/2020,05/06/2020,08/07/2020
4501609787,00050,5036,004,ID01,IN# Consumption  PDAM Mai 2020,IDR,1047099,PDAM Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"6,934,380.00",1,"6,934,380.00",IDR,489.79,05/28/2020,02/05/2020,06/07/2020,08/07/2020
4501609787,00060,5036,004,ID01,IN# Consumption  PDAM Jun 2020,IDR,1047099,PDAM Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"6,968,348.00",1,"6,968,348.00",IDR,492.18,06/29/2020,02/05/2020,07/07/2020,08/07/2020
4501609787,00070,5036,004,ID01,IN# Consumption  PDAM Jul 2020,IDR,1047099,PDAM Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"7,053,268.00",1,"7,053,268.00",IDR,498.18,07/31/2020,02/05/2020,08/07/2020,08/07/2020
4501609787,00080,5036,004,ID01,IN# Consumption  PDAM Augus 2020,IDR,1047099,PDAM Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"6,951,364.00",1,"6,951,364.00",IDR,490.98,08/31/2020,02/05/2020,09/02/2020,08/07/2020
4501609787,00090,5036,004,ID01,IN# Consumption  PDAM Sept 2020,IDR,1047099,PDAM Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"11,537,044.00",1,"11,537,044.00",IDR,814.88,09/30/2020,02/05/2020,10/08/2020,08/07/2020
4501609787,00100,5036,004,ID01,IN# Consumption  PDAM Okt 2020,IDR,1047099,PDAM Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"6,934,380.00",1,"6,934,380.00",IDR,489.79,10/31/2020,02/05/2020,11/09/2020,08/07/2020
4501609787,00110,5036,004,ID01,IN# Consumption  PDAM Nov 2020,IDR,1047099,PDAM Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"6,934,380.00",1,"6,934,380.00",IDR,489.79,11/30/2020,02/05/2020,12/08/2020,08/07/2020
4501609787,00120,5036,004,ID01,IN# Consumption  PDAM Des 2020,IDR,1047099,PDAM Bekasi,NB,NOSILMAN,GENATHANAEL,1.000,MON,"6,000,000.00",1,"6,000,000.00",IDR,423.79,12/30/2020,02/05/2020,02/05/2020,08/07/2020
4501613608,00010,5036,001,ID01,2531-S6T PL25KG,USD,1146228,Cermin Minerals and Logistics,NB,NOSILMAN,GENATHANAEL,"75,000.000",KG,236.00,"1,000","17,700.00",USD,"17,700.00",05/01/2020,03/04/2020,06/25/2020,08/03/2020
4501613608,00020,5036,001,ID01,2531-S6T PL25KG,USD,1146228,Cermin Minerals and Logistics,NB,NOSILMAN,GENATHANAEL,"100,000.000",KG,236.00,"1,000","23,600.00",USD,"23,600.00",06/02/2020,03/04/2020,08/02/2020,08/03/2020
4501613608,00030,5036,001,ID01,2531-S6T PL25KG,USD,1146228,Cermin Minerals and Logistics,NB,NOSILMAN,GENATHANAEL,"75,000.000",KG,236.00,"1,000","17,700.00",USD,"17,700.00",07/02/2020,03/04/2020,08/02/2020,08/03/2020
4501613608,00040,5036,001,ID01,2531-S6T PL25KG,USD,1146228,Cermin Minerals and Logistics,NB,NOSILMAN,GENATHANAEL,"50,000.000",KG,236.00,"1,000","11,800.00",USD,"11,800.00",07/10/2020,03/04/2020,08/02/2020,08/03/2020
4501614466,00010,5036,004,ID01,Stand Alone mixer Vetri (7 Units),IDR,1148065,PT. Sinar Abadi Pritindo,NB,MIRUSLIM,GENATHANAEL,1.000,EA,"163,990,000.00",1,"163,990,000.00",IDR,"11,582.85",01/30/2020,03/11/2020,09/22/2020,09/23/2020
4501614466,00020,5036,004,ID01,Laboratory equipment (4 items),IDR,1148065,PT. Sinar Abadi Pritindo,NB,MIRUSLIM,GENATHANAEL,1.000,EA,"114,793,000.00",1,"114,793,000.00",IDR,"8,108.00",01/30/2020,03/11/2020,09/22/2020,09/23/2020
4501614466,00030,5036,004,ID01,Frit and inks,IDR,1148065,PT. Sinar Abadi Pritindo,NB,MIRUSLIM,GENATHANAEL,1.000,EA,"112,747,717.00",1,"112,747,717.00",IDR,"7,963.53",01/30/2020,03/11/2020,09/22/2020,09/23/2020
4501614466,00040,5036,004,ID01,CEBRP44/P87 Glaze Grits HVT Clea 25Kg,IDR,1148065,PT. Sinar Abadi Pritindo,NB,MIRUSLIM,GENATHANAEL,"1,125.000",KG,"36,077.80",1,"40,587,525.00",IDR,"2,866.76",05/20/2020,03/11/2020,07/14/2020,09/23/2020
4501614466,00050,5036,004,ID01,VIKMC00V9/TANK5KG VIK ink HVT cyan 5Kg,IDR,1148065,PT. Sinar Abadi Pritindo,NB,MIRUSLIM,GENATHANAEL,345.000,KG,"143,491.25",1,"49,504,481.25",IDR,"3,496.57",05/20/2020,03/11/2020,07/14/2020,09/23/2020
4501614466,00060,5036,004,ID01,VIKMN00V9/TANK5KG VIK ink HVT black 5Kg,IDR,1148065,PT. Sinar Abadi Pritindo,NB,MIRUSLIM,GENATHANAEL,10.000,KG,"157,102.42",1,"1,571,024.20",IDR,110.96,05/20/2020,03/11/2020,07/14/2020,09/23/2020
4501614466,00070,5036,004,ID01,VIKMN03V9/TANK5KG VIK ink HVT black 5Kg,IDR,1148065,PT. Sinar Abadi Pritindo,NB,MIRUSLIM,GENATHANAEL,145.000,KG,"172,189.50",1,"24,967,477.50",IDR,"1,763.49",05/20/2020,03/11/2020,07/14/2020,09/23/2020
4501614466,00080,5036,004,ID01,VIKMH00V9/TANK5KG VIK ink HVT honey 5Kg,IDR,1148065,PT. Sinar Abadi Pritindo,NB,MIRUSLIM,GENATHANAEL,5.000,KG,"136,439.68",1,"682,198.40",IDR,48.18,05/20/2020,03/11/2020,07/14/2020,09/23/2020
4501615335,00010,5036,004,ID01,Internet Quantum Mar 2020,IDR,1146888,PT. Quantum Tera Network,NB,NOSILMAN,GENATHANAEL,1.000,SET,"2,000,000.00",1,"2,000,000.00",IDR,141.26,04/24/2020,03/17/2020,03/17/2020,08/12/2020
4501615335,00020,5036,004,ID01,Internet Quantum Apr 2020,IDR,1146888,PT. Quantum Tera Network,NB,NOSILMAN,GENATHANAEL,1.000,SET,"2,000,000.00",1,"2,000,000.00",IDR,141.26,03/28/2020,03/17/2020,04/29/2020,08/12/2020
4501615335,00030,5036,004,ID01,Internet Quantum May 2020,IDR,1146888,PT. Quantum Tera Network,NB,NOSILMAN,GENATHANAEL,1.000,SET,"2,000,000.00",1,"2,000,000.00",IDR,141.26,06/25/2020,03/17/2020,06/10/2020,08/12/2020
4501615335,00040,5036,004,ID01,Internet Quantum Jun 2020,IDR,1146888,PT. Quantum Tera Network,NB,NOSILMAN,GENATHANAEL,1.000,SET,"2,000,000.00",1,"2,000,000.00",IDR,141.26,06/25/2020,03/17/2020,06/11/2020,08/12/2020
4501615335,00050,5036,004,ID01,Internet Quantum Jul 2020,IDR,1146888,PT. Quantum Tera Network,NB,NOSILMAN,GENATHANAEL,1.000,SET,"2,000,000.00",1,"2,000,000.00",IDR,141.26,07/23/2020,03/17/2020,07/07/2020,08/12/2020
4501615335,00060,5036,004,ID01,Internet Quantum Aug 2020,IDR,1146888,PT. Quantum Tera Network,NB,NOSILMAN,GENATHANAEL,1.000,SET,"2,000,000.00",1,"2,000,000.00",IDR,141.26,08/28/2020,03/17/2020,08/12/2020,08/12/2020
4501615335,00070,5036,004,ID01,Internet Quantum Sep 2020,IDR,1146888,PT. Quantum Tera Network,NB,NOSILMAN,GENATHANAEL,1.000,SET,"2,000,000.00",1,"2,000,000.00",IDR,141.26,09/25/2020,03/17/2020,09/16/2020,08/12/2020
4501615335,00080,5036,004,ID01,Internet Quantum Oct 2020,IDR,1146888,PT. Quantum Tera Network,NB,NOSILMAN,GENATHANAEL,1.000,SET,"2,000,000.00",1,"2,000,000.00",IDR,141.26,10/29/2020,03/17/2020,10/14/2020,08/12/2020
4501615335,00090,5036,004,ID01,Internet Quantum Nov 2020,IDR,1146888,PT. Quantum Tera Network,NB,NOSILMAN,GENATHANAEL,1.000,SET,"2,000,000.00",1,"2,000,000.00",IDR,141.26,11/27/2020,03/17/2020,11/11/2020,08/12/2020
4501615335,00100,5036,004,ID01,Internet Quantum Des 2020,IDR,1146888,PT. Quantum Tera Network,NB,NOSILMAN,GENATHANAEL,1.000,SET,"2,000,000.00",1,"2,000,000.00",IDR,141.26,02/26/2021,03/17/2020,12/09/2020,08/12/2020
4501623663,00010,5036,004,ID01,Windows Server License,IDR,1145059,PT. Mitra Integrasi Informatika,NB,MIRUSLIM,GENATHANAEL,5.000,SET,"590,500.00",1,"2,952,500.00",IDR,208.54,05/26/2020,06/02/2020,07/27/2020,07/12/2020
